date,time,function,status_code,url,user,role,session_id
29.11.2025,01:20:29.857423,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:29.871284,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:30.925980,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:30.940342,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:30.961513,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:30.976004,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:30.990552,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:31.008184,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:31.028793,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:31.040374,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:31.054568,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:31.071221,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:31.086225,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:31.097317,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:31.112905,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:31.128830,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:31.142271,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:31.152731,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:31.168471,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
29.11.2025,01:20:31.179554,check_session,307,http://127.0.0.1:8000/login,1234,admin,78463fbe-4eca-4e7c-9260-f3af8612c63b
